st10
Re        5e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
        17.9,      1.2284,     0.16156,     0.15734,     -0.0806
          18,      1.2221,     0.16491,     0.16072,     -0.0824
        18.1,      1.2151,     0.16853,     0.16438,     -0.0844
        18.2,      1.2046,      0.1732,     0.16909,     -0.0869
        18.3,      1.1933,     0.17826,     0.17419,     -0.0897
        18.4,       1.183,     0.18315,     0.17912,     -0.0924
        18.5,      1.1728,     0.18815,     0.18416,     -0.0952
        18.6,      1.1641,     0.19278,     0.18883,     -0.0978
        18.7,      1.1569,     0.19707,     0.19315,     -0.1002
        18.8,      1.1507,     0.20115,     0.19724,     -0.1025
        18.9,      1.1451,      0.2051,     0.20122,     -0.1047
          19,      1.1404,     0.20889,     0.20503,     -0.1068
        19.1,      1.1369,     0.21234,     0.20851,     -0.1088
        19.2,      1.1341,     0.21563,     0.21182,     -0.1107
        19.3,       1.132,     0.21868,     0.21489,     -0.1124
        19.4,      1.1302,     0.22172,     0.21794,     -0.1141
        19.5,      1.1289,     0.22459,     0.22083,     -0.1157
        19.6,       1.128,     0.22733,     0.22359,     -0.1173
        19.7,      1.1272,     0.23009,     0.22636,     -0.1189
        19.8,      1.1268,     0.23273,     0.22902,     -0.1204
        19.9,      1.1267,     0.23528,     0.23158,     -0.1219
          20,      1.1269,     0.23775,     0.23407,     -0.1233
