st7
Re        3e+05
M            0
N            1
VACC            0 VACCflag 1
XTR         0.05         0.05 XTRflag 1
alpha,cl,cd,cdp,cm
       -11.1,     -0.3997,     0.13311,     0.12705,     -0.0211
         -11,     -0.3971,     0.13184,     0.12577,     -0.0216
       -10.9,     -0.3944,     0.13057,      0.1245,     -0.0221
       -10.8,     -0.3918,     0.12931,     0.12324,     -0.0225
       -10.7,     -0.3891,     0.12806,     0.12198,      -0.023
       -10.6,     -0.3864,      0.1268,     0.12072,     -0.0236
       -10.5,     -0.3837,     0.12554,     0.11946,     -0.0241
       -10.4,      -0.381,     0.12429,     0.11821,     -0.0246
       -10.3,     -0.3782,     0.12304,     0.11696,     -0.0251
       -10.2,     -0.3755,      0.1218,     0.11571,     -0.0256
       -10.1,     -0.3727,     0.12056,     0.11447,     -0.0261
         -10,       -0.37,     0.11932,     0.11324,     -0.0266
        -9.9,     -0.3672,     0.11809,     0.11201,     -0.0271
        -9.8,     -0.3645,     0.11686,     0.11078,     -0.0277
        -9.7,     -0.3617,     0.11564,     0.10955,     -0.0282
        -9.6,     -0.3589,      0.1144,     0.10832,     -0.0287
        -9.5,      -0.356,     0.11317,     0.10709,     -0.0293
        -9.4,     -0.3532,     0.11195,     0.10587,     -0.0298
        -9.3,     -0.3504,     0.11073,     0.10465,     -0.0303
        -9.2,     -0.3475,     0.10951,     0.10343,     -0.0309
        -9.1,     -0.3447,      0.1083,     0.10222,     -0.0314
          -9,     -0.3418,     0.10708,     0.10101,      -0.032
        -8.9,     -0.3389,     0.10587,     0.09979,     -0.0325
        -8.8,      -0.336,     0.10465,     0.09858,     -0.0331
        -8.7,     -0.3331,     0.10344,     0.09737,     -0.0337
        -8.6,     -0.3301,     0.10223,     0.09616,     -0.0343
        -8.5,     -0.3272,     0.10102,     0.09495,     -0.0348
        -8.4,     -0.3242,     0.09981,     0.09374,     -0.0354
        -8.3,     -0.3212,      0.0986,     0.09253,      -0.036
        -8.2,     -0.3182,     0.09739,     0.09133,     -0.0367
        -8.1,     -0.3189,     0.09477,     0.08873,     -0.0377
        -7.9,     -0.3147,     0.09157,     0.08554,     -0.0394
        -7.8,     -0.3123,     0.09008,     0.08406,     -0.0402
        -7.7,     -0.3099,     0.08871,     0.08269,      -0.041
        -7.6,     -0.3074,      0.0875,     0.08149,     -0.0417
        -7.5,     -0.3049,     0.08635,     0.08034,     -0.0424
        -7.4,     -0.3008,     0.08505,     0.07904,     -0.0436
        -7.3,     -0.2963,     0.08371,      0.0777,     -0.0448
        -7.2,     -0.2916,     0.08234,     0.07633,     -0.0461
        -7.1,     -0.2864,     0.08095,     0.07494,     -0.0476
          -7,      -0.281,     0.07953,     0.07352,     -0.0491
        -6.9,     -0.2752,     0.07809,     0.07207,     -0.0507
        -6.8,      -0.269,     0.07662,     0.07059,     -0.0524
        -6.7,     -0.2624,     0.07512,     0.06908,     -0.0542
        -6.6,     -0.2555,     0.07358,     0.06754,     -0.0561
        -6.5,     -0.2482,     0.07201,     0.06596,      -0.058
        -6.4,     -0.2404,      0.0704,     0.06434,     -0.0601
        -6.3,     -0.2321,     0.06876,     0.06268,     -0.0623
        -6.2,     -0.2234,     0.06706,     0.06097,     -0.0646
        -6.1,     -0.2142,     0.06532,      0.0592,      -0.067
          -6,     -0.2044,     0.06352,     0.05738,     -0.0696
        -5.9,      -0.194,     0.06164,     0.05548,     -0.0722
        -5.8,      -0.183,     0.05968,     0.05349,     -0.0751
        -5.7,     -0.1713,     0.05762,      0.0514,     -0.0781
        -5.6,     -0.1587,     0.05542,     0.04915,     -0.0813
        -5.4,     -0.0686,     0.02251,     0.01449,     -0.1204
        -5.3,     -0.0552,     0.02077,     0.01243,     -0.1217
        -5.2,     -0.0429,     0.01984,      0.0113,     -0.1223
        -5.1,      -0.031,     0.01916,     0.01044,     -0.1228
          -5,     -0.0193,     0.01862,     0.00976,     -0.1232
        -4.9,     -0.0077,     0.01817,     0.00917,     -0.1234
        -4.8,      0.0038,     0.01777,     0.00865,     -0.1237
        -4.7,      0.0152,     0.01743,     0.00819,     -0.1239
        -4.6,      0.0266,     0.01712,     0.00778,     -0.1241
        -4.5,       0.038,     0.01683,     0.00739,     -0.1242
        -4.4,      0.0493,     0.01658,     0.00705,     -0.1244
        -4.3,      0.0606,     0.01635,     0.00672,     -0.1245
        -4.2,      0.0719,     0.01614,     0.00642,     -0.1246
        -4.1,      0.0832,     0.01594,     0.00614,     -0.1247
          -4,      0.0944,     0.01576,     0.00589,     -0.1248
        -3.9,      0.1057,      0.0156,     0.00565,     -0.1249
        -3.8,      0.1169,     0.01544,     0.00544,     -0.1249
        -3.7,      0.1281,     0.01528,     0.00521,      -0.125
        -3.6,      0.1393,     0.01513,       0.005,     -0.1251
        -3.5,      0.1505,       0.015,     0.00481,     -0.1251
        -3.4,      0.1616,     0.01488,     0.00463,     -0.1252
        -3.3,      0.1728,     0.01477,     0.00447,     -0.1252
        -3.2,       0.184,     0.01467,     0.00416,     -0.1252
        -3.1,      0.1952,     0.01457,     0.00402,     -0.1252
          -3,      0.2063,     0.01448,     0.00388,     -0.1253
        -2.9,      0.2174,      0.0144,     0.00376,     -0.1253
        -2.8,      0.2285,     0.01432,     0.00364,     -0.1253
        -2.7,      0.2396,     0.01424,     0.00353,     -0.1253
        -2.6,      0.2507,     0.01416,     0.00342,     -0.1254
        -2.5,      0.2618,     0.01408,     0.00332,     -0.1254
        -2.4,      0.2729,     0.01395,      0.0032,     -0.1254
        -2.3,       0.284,     0.01389,     0.00312,     -0.1255
        -2.2,       0.295,     0.01381,     0.00304,     -0.1255
        -2.1,      0.3061,     0.01374,     0.00297,     -0.1255
          -2,      0.3171,      0.0137,      0.0029,     -0.1255
        -1.9,      0.3282,     0.01367,     0.00285,     -0.1255
        -1.8,      0.3392,     0.01364,      0.0028,     -0.1255
        -1.7,      0.3502,     0.01361,     0.00275,     -0.1255
        -1.6,      0.3612,     0.01358,      0.0027,     -0.1255
        -1.5,      0.3722,     0.01354,     0.00267,     -0.1255
        -1.4,      0.3832,     0.01352,     0.00263,     -0.1255
        -1.3,      0.3942,     0.01351,      0.0026,     -0.1255
        -1.2,      0.4052,     0.01349,     0.00257,     -0.1255
        -1.1,      0.4161,     0.01348,     0.00254,     -0.1255
          -1,      0.4271,     0.01347,     0.00252,     -0.1254
        -0.9,       0.438,     0.01346,     0.00251,     -0.1254
        -0.8,       0.449,     0.01345,     0.00249,     -0.1254
        -0.7,      0.4599,     0.01345,     0.00248,     -0.1254
        -0.6,      0.4708,     0.01345,     0.00248,     -0.1254
        -0.5,      0.4817,     0.01346,     0.00247,     -0.1253
        -0.4,      0.4926,     0.01348,     0.00247,     -0.1253
        -0.3,      0.5035,     0.01349,     0.00247,     -0.1252
        -0.2,      0.5144,     0.01351,     0.00247,     -0.1252
        -0.1,      0.5253,     0.01353,     0.00247,     -0.1252
           0,      0.5361,     0.01355,     0.00248,     -0.1251
         0.1,       0.547,     0.01357,     0.00249,     -0.1251
         0.2,      0.5578,     0.01359,     0.00251,      -0.125
         0.3,      0.5687,     0.01362,     0.00252,      -0.125
         0.4,      0.5795,     0.01365,     0.00254,     -0.1249
         0.5,      0.5903,     0.01367,     0.00257,     -0.1249
         0.6,      0.6011,     0.01371,     0.00264,     -0.1248
         0.7,      0.6118,     0.01374,     0.00266,     -0.1248
         0.8,      0.6226,     0.01377,     0.00268,     -0.1247
         0.9,      0.6334,      0.0138,      0.0027,     -0.1247
           1,      0.6441,     0.01384,     0.00273,     -0.1246
         1.1,      0.6549,     0.01387,     0.00276,     -0.1245
         1.2,      0.6656,     0.01391,     0.00279,     -0.1245
         1.3,      0.6763,     0.01395,     0.00282,     -0.1244
         1.4,      0.6871,     0.01399,     0.00286,     -0.1243
         1.5,      0.6978,     0.01403,      0.0029,     -0.1243
         1.6,      0.7084,     0.01407,     0.00293,     -0.1242
         1.7,      0.7191,     0.01412,     0.00298,     -0.1241
         1.8,      0.7298,     0.01416,     0.00302,      -0.124
         1.9,      0.7404,     0.01421,     0.00307,      -0.124
           2,      0.7511,     0.01426,     0.00312,     -0.1239
         2.1,      0.7617,     0.01431,     0.00317,     -0.1238
         2.2,      0.7723,     0.01436,     0.00323,     -0.1237
         2.3,      0.7829,     0.01441,     0.00328,     -0.1236
         2.4,      0.7935,     0.01446,     0.00334,     -0.1235
         2.5,       0.804,     0.01452,      0.0034,     -0.1234
         2.6,      0.8146,     0.01457,     0.00346,     -0.1233
         2.7,      0.8251,     0.01463,     0.00353,     -0.1232
         2.8,      0.8356,     0.01469,      0.0036,     -0.1231
         2.9,      0.8461,     0.01475,     0.00367,      -0.123
           3,      0.8566,     0.01481,     0.00374,     -0.1229
         3.1,      0.8671,     0.01487,     0.00381,     -0.1228
         3.2,      0.8776,     0.01494,     0.00389,     -0.1227
         3.3,       0.888,       0.015,     0.00397,     -0.1226
         3.4,      0.8984,     0.01507,     0.00405,     -0.1225
         3.5,      0.9088,     0.01514,     0.00414,     -0.1224
         3.6,      0.9192,     0.01521,     0.00422,     -0.1222
         3.7,      0.9296,     0.01528,     0.00431,     -0.1221
         3.8,      0.9399,     0.01536,     0.00441,      -0.122
         3.9,      0.9503,     0.01543,     0.00462,     -0.1218
           4,      0.9606,     0.01551,     0.00472,     -0.1217
         4.1,      0.9707,     0.01561,     0.00483,     -0.1215
         4.2,      0.9808,     0.01571,     0.00495,     -0.1214
         4.3,      0.9908,     0.01583,     0.00507,     -0.1212
         4.4,      1.0008,     0.01595,     0.00519,      -0.121
         4.5,      1.0107,     0.01607,     0.00532,     -0.1208
         4.6,      1.0206,      0.0162,     0.00545,     -0.1206
         4.7,      1.0305,     0.01632,     0.00559,     -0.1204
         4.8,      1.0404,     0.01645,     0.00572,     -0.1202
         4.9,      1.0502,     0.01659,     0.00587,       -0.12
           5,        1.06,     0.01672,     0.00602,     -0.1198
         5.1,      1.0699,     0.01683,     0.00615,     -0.1196
         5.2,      1.0801,     0.01691,     0.00631,     -0.1194
         5.3,      1.0902,     0.01699,     0.00643,     -0.1192
         5.4,      1.1008,     0.01701,     0.00654,     -0.1191
         5.5,      1.1102,     0.01718,     0.00671,     -0.1188
         5.6,      1.1197,     0.01734,     0.00689,     -0.1186
         5.7,      1.1294,     0.01749,     0.00705,     -0.1183
         5.8,      1.1389,     0.01764,     0.00722,     -0.1181
         5.9,      1.1483,     0.01781,      0.0074,     -0.1178
           6,      1.1576,     0.01799,     0.00759,     -0.1175
         6.1,      1.1668,     0.01819,     0.00779,     -0.1172
         6.2,      1.1758,      0.0184,     0.00802,     -0.1169
         6.3,      1.1849,     0.01861,     0.00823,     -0.1165
         6.4,      1.1938,     0.01883,     0.00846,     -0.1162
         6.5,      1.2027,     0.01906,      0.0087,     -0.1158
         6.6,      1.2112,     0.01933,     0.00896,     -0.1154
         6.7,      1.2197,      0.0196,     0.00923,      -0.115
         6.8,      1.2283,     0.01985,     0.00949,     -0.1146
         6.9,      1.2364,     0.02018,     0.00981,     -0.1141
           7,      1.2448,     0.02046,      0.0101,     -0.1137
         7.1,      1.2539,     0.02064,     0.01033,     -0.1134
         7.2,      1.2625,     0.02088,      0.0106,      -0.113
         7.3,      1.2713,     0.02109,     0.01084,     -0.1126
         7.4,      1.2801,      0.0213,     0.01109,     -0.1122
         7.5,      1.2888,     0.02151,     0.01134,     -0.1119
         7.6,      1.2974,     0.02173,      0.0116,     -0.1115
         7.7,       1.306,     0.02196,     0.01186,     -0.1111
         7.8,      1.3145,     0.02219,     0.01213,     -0.1107
         7.9,      1.3229,     0.02243,     0.01242,     -0.1102
           8,      1.3313,     0.02267,      0.0127,     -0.1098
         8.1,      1.3396,     0.02292,     0.01299,     -0.1094
         8.2,      1.3479,     0.02317,     0.01329,     -0.1089
         8.3,       1.356,     0.02342,     0.01359,     -0.1085
         8.4,      1.3641,     0.02368,     0.01389,      -0.108
         8.5,      1.3722,     0.02395,     0.01421,     -0.1075
         8.6,      1.3801,     0.02422,     0.01452,      -0.107
         8.7,       1.388,      0.0245,     0.01485,     -0.1065
         8.8,      1.3957,     0.02478,     0.01518,      -0.106
         8.9,      1.4034,     0.02507,     0.01552,     -0.1055
           9,       1.411,     0.02536,     0.01587,     -0.1049
         9.1,      1.4184,     0.02567,     0.01622,     -0.1044
         9.2,      1.4258,     0.02597,     0.01658,     -0.1038
         9.3,       1.433,     0.02629,     0.01695,     -0.1032
         9.4,      1.4402,     0.02661,     0.01733,     -0.1026
         9.5,      1.4472,     0.02694,     0.01772,      -0.102
         9.6,       1.454,     0.02728,     0.01811,     -0.1014
         9.7,      1.4608,     0.02762,     0.01851,     -0.1007
         9.8,      1.4674,     0.02798,     0.01892,        -0.1
         9.9,      1.4738,     0.02834,     0.01934,     -0.0994
          10,      1.4801,      0.0287,     0.01977,     -0.0986
        10.1,      1.4862,     0.02907,     0.02021,     -0.0979
        10.2,      1.4922,     0.02946,     0.02065,     -0.0971
        10.3,      1.4979,     0.02985,     0.02111,     -0.0963
        10.4,      1.5033,     0.03025,     0.02157,     -0.0955
        10.5,      1.5085,     0.03066,     0.02204,     -0.0946
        10.6,      1.5131,     0.03107,     0.02252,     -0.0937
        10.7,      1.5168,     0.03148,     0.02299,     -0.0925
        10.8,      1.5204,      0.0319,     0.02348,     -0.0914
        10.9,      1.5242,     0.03234,     0.02399,     -0.0903
          11,      1.5281,     0.03281,     0.02452,     -0.0893
        11.1,      1.5318,     0.03329,     0.02507,     -0.0883
        11.2,      1.5354,     0.03379,     0.02563,     -0.0872
        11.3,      1.5388,      0.0343,     0.02621,     -0.0862
        11.4,      1.5421,     0.03483,     0.02681,     -0.0852
        11.5,      1.5451,     0.03538,     0.02743,     -0.0841
        11.6,      1.5478,     0.03595,     0.02809,      -0.083
        11.7,      1.5504,     0.03654,     0.02875,      -0.082
        11.8,      1.5529,     0.03714,     0.02943,      -0.081
        11.9,      1.5552,     0.03777,     0.03013,     -0.0799
          12,      1.5572,     0.03841,     0.03086,     -0.0789
        12.1,      1.5592,     0.03908,      0.0316,     -0.0779
        12.2,      1.5607,     0.03978,     0.03238,     -0.0768
        12.3,      1.5618,     0.04051,     0.03319,     -0.0758
        12.4,      1.5629,     0.04126,     0.03402,     -0.0748
        12.5,      1.5637,     0.04204,     0.03489,     -0.0738
        12.6,      1.5644,     0.04285,     0.03577,     -0.0728
        12.7,      1.5647,     0.04369,     0.03669,     -0.0718
        12.8,      1.5645,     0.04459,     0.03767,     -0.0708
        12.9,       1.564,     0.04552,     0.03868,     -0.0699
          13,      1.5636,     0.04647,     0.03972,      -0.069
        13.1,       1.563,     0.04747,      0.0408,     -0.0681
        13.2,      1.5618,     0.04853,     0.04194,     -0.0673
        13.3,      1.5602,     0.04964,     0.04313,     -0.0665
        13.4,      1.5584,     0.05078,     0.04438,     -0.0658
        13.5,      1.5564,     0.05198,     0.04566,      -0.065
        13.6,      1.5538,     0.05325,     0.04701,     -0.0644
        13.7,       1.551,     0.05458,     0.04843,     -0.0638
        13.8,      1.5481,     0.05597,     0.04991,     -0.0633
        13.9,      1.5447,     0.05743,     0.05145,     -0.0628
          14,      1.5407,     0.05901,     0.05312,     -0.0625
        14.1,      1.5367,     0.06064,     0.05483,     -0.0622
        14.2,      1.5323,     0.06235,     0.05663,      -0.062
        14.3,      1.5272,     0.06418,     0.05855,      -0.062
        14.4,       1.522,     0.06608,     0.06053,      -0.062
        14.5,      1.5161,     0.06814,     0.06269,     -0.0622
        14.6,        1.51,     0.07031,     0.06494,     -0.0625
        14.7,      1.5034,     0.07262,     0.06734,     -0.0629
        14.8,      1.4962,      0.0751,     0.06991,     -0.0636
        14.9,      1.4888,     0.07774,     0.07264,     -0.0644
          15,      1.4811,     0.08052,      0.0755,     -0.0654
        15.1,      1.4724,     0.08361,     0.07868,     -0.0667
        15.2,      1.4635,     0.08687,     0.08203,     -0.0682
        15.3,      1.4536,     0.09044,     0.08569,       -0.07
        15.4,      1.4427,     0.09441,     0.08975,     -0.0721
        15.5,      1.4313,     0.09867,     0.09411,     -0.0744
        15.6,      1.4184,     0.10351,     0.09903,     -0.0772
        15.7,      1.4042,     0.10892,     0.10454,     -0.0805
        15.8,      1.3872,     0.11533,     0.11105,     -0.0843
        15.9,      1.3672,      0.1229,      0.1187,     -0.0886
          16,      1.3437,     0.13129,     0.12718,     -0.0932
        16.1,      1.3167,     0.14042,     0.13638,     -0.0981
        16.2,      1.2876,     0.15021,     0.14622,     -0.1033
        16.3,      1.2587,     0.16034,     0.15637,     -0.1087
        16.4,      1.2363,     0.16905,     0.16512,     -0.1134
        16.5,      1.2191,     0.17654,     0.17264,     -0.1174
        16.6,      1.2068,     0.18272,     0.17885,     -0.1208
        16.7,      1.1963,     0.18865,     0.18479,     -0.1239
        16.8,       1.186,     0.19473,     0.19089,     -0.1271
        16.9,      1.1771,     0.20064,     0.19682,     -0.1302
          17,      1.1681,       0.207,     0.20317,     -0.1334
        17.1,      1.1598,     0.21355,     0.20972,     -0.1367
        17.2,      1.1541,     0.21936,      0.2155,     -0.1395
        17.3,       1.152,      0.2234,     0.21953,     -0.1414
        17.4,      1.1514,     0.22678,      0.2229,     -0.1431
        17.5,      1.1515,     0.22979,     0.22591,     -0.1446
        17.6,      1.1521,     0.23256,     0.22867,      -0.146
        17.7,      1.1529,     0.23528,     0.23138,     -0.1474
        17.8,       1.154,     0.23785,     0.23395,     -0.1487
        17.9,      1.1554,     0.24029,     0.23638,     -0.1499
          18,      1.1568,      0.2427,      0.2388,     -0.1512
        18.1,      1.1584,      0.2451,     0.24119,     -0.1524
        18.2,      1.1601,     0.24741,      0.2435,     -0.1536
        18.3,       1.162,     0.24969,     0.24577,     -0.1548
        18.4,      1.1639,     0.25189,     0.24797,     -0.1559
        18.5,      1.1659,     0.25407,     0.25016,     -0.1571
        18.6,       1.168,     0.25625,     0.25234,     -0.1582
        18.7,      1.1702,     0.25838,     0.25447,     -0.1593
        18.8,      1.1724,     0.26048,     0.25657,     -0.1605
        18.9,      1.1747,     0.26255,     0.25863,     -0.1616
          19,      1.1771,     0.26461,     0.26069,     -0.1627
        19.1,      1.1795,     0.26659,     0.26268,     -0.1637
        19.2,       1.182,     0.26862,     0.26471,     -0.1648
        19.3,      1.1845,     0.27057,     0.26666,     -0.1659
        19.4,       1.187,     0.27252,     0.26861,     -0.1669
        19.5,      1.1896,     0.27442,     0.27052,      -0.168
        19.6,      1.1923,     0.27633,     0.27242,      -0.169
        19.7,      1.1949,      0.2782,      0.2743,     -0.1701
        19.8,      1.1976,     0.28007,     0.27617,     -0.1711
        19.9,      1.2003,      0.2819,     0.27801,     -0.1722
          20,      1.2031,     0.28372,     0.27983,     -0.1732
