----------------------------------------------------------------------------------------------------------------------------------
Total-pressure measurements in wake of Model II, conventional configuration, CL = 0.5 (AoA = 2.0 deg), J = 0.7 (CT = 0.123), 
Re_D = 640,000

File created: 25 June 2018 by T Sinnige, Delft University of Technology (T.Sinnige@tudelft.nl)
File contents: Total-pressure coefficient CPt = (pT-pInf)/qInf at 1.5c downstream of wing trailing edge, including wind-tunnel 
	       conditions.
Measured: December 2017 at Low-Turbulence Tunnel, Delft University of Technology
Remarks: 1) A description of the experimental setup and data is given in the paper:
	    Sinnige, T., van Arnhem, N., Stokkermans, T. C. A., Eitelberg, G., Veldhuis, L. L. M., ``Wingtip-Mounted 
	    Propellers: Aerodynamic Analysis of Interaction Effects and Comparison with Conventional Layout,''
	    Journal of Aircraft, 2018.
	    Please cite this paper when using the data presented in this file. (doi will be available later)
	 2) CAD models of Model II are attached as Supplemental Data S3.
	 3) The data are provided for a rectangular grid of Y and Z coordinates. Unavailable datapoints are listed as NaN 
	 4) The data were measured with a wake rake which was traversed through the measurement plane; the final data were
	    obtained by interpolation. The wake rake was traversed in the lateral direction at various z-locations, with
	    some overlap between the different vertical scan planes. In these overlap regions, the results have been 
	    averaged in the interpolation procedure.
	 5) The data were written to this output file after processing and plotting had completed. Checks have been made to 
	    prevent errors; however, since we haven't worked with the files ourselves, the possibility of errors cannot be fully
	    excluded. In case of problems, please contact T. Sinnige at the abovementioned email address.
----------------------------------------------------------------------------------------------------------------------------------
Y/s,Z/s,Vinf,rhoInf,Tinf,Pinf,n,J=Vinf/nD,CpT
0.0040,0.1604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1644,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1684,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1725,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1805,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1885,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.1925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1885,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1805,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1725,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1684,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1644,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1564,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1524,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1484,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1444,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1404,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1324,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1243,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1163,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1043,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.1003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1003,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1043,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1163,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1243,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1324,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1404,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1444,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1484,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1524,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1564,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1644,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1684,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1725,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1805,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1885,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.1925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0120,-0.1925,39.99,1.2021,288.77,99644.6,242.08,0.6970,0.7131
0.0120,-0.1885,39.98,1.2021,288.77,99643.2,242.12,0.6967,0.7139
0.0120,-0.1845,39.99,1.2021,288.77,99642.7,242.10,0.6969,0.7116
0.0120,-0.1805,40.00,1.2021,288.77,99644.9,242.08,0.6973,0.7112
0.0120,-0.1765,39.97,1.2021,288.77,99644.1,242.12,0.6966,0.7099
0.0120,-0.1725,40.00,1.2020,288.78,99642.4,242.07,0.6971,0.7106
0.0120,-0.1684,39.99,1.2021,288.78,99644.7,242.10,0.6969,0.7129
0.0120,-0.1644,40.00,1.2021,288.78,99644.8,242.09,0.6971,0.7125
0.0120,-0.1604,39.99,1.2020,288.79,99643.1,242.06,0.6971,0.7091
0.0120,-0.1564,39.99,1.2020,288.78,99640.6,242.08,0.6970,0.7028
0.0120,-0.1524,40.00,1.2020,288.79,99645.3,242.12,0.6971,0.6940
0.0120,-0.1484,39.98,1.2020,288.79,99640.8,242.09,0.6968,0.6831
0.0120,-0.1444,40.01,1.2020,288.79,99644.7,242.13,0.6971,0.6846
0.0120,-0.1404,39.99,1.2020,288.79,99643.1,242.15,0.6967,0.6919
0.0120,-0.1364,40.01,1.2020,288.79,99645.5,242.08,0.6973,0.7084
0.0120,-0.1324,40.00,1.2021,288.79,99651.5,242.12,0.6971,0.7212
0.0120,-0.1283,39.99,1.2021,288.79,99649.9,242.11,0.6969,0.7273
0.0120,-0.1243,39.99,1.2021,288.79,99648.5,242.08,0.6971,0.7280
0.0120,-0.1203,39.99,1.2020,288.79,99643.9,242.10,0.6969,0.7198
0.0120,-0.1163,40.00,1.2020,288.79,99646.1,242.09,0.6972,0.7122
0.0120,-0.1123,40.00,1.2020,288.79,99645.8,242.14,0.6970,0.7075
0.0120,-0.1083,39.99,1.2020,288.79,99646.5,242.13,0.6969,0.7066
0.0120,-0.1043,39.99,1.2020,288.79,99645.4,242.07,0.6971,0.7087
0.0120,-0.1003,40.00,1.2020,288.79,99643.7,242.06,0.6972,0.7077
0.0120,-0.0963,40.00,1.2020,288.79,99643.8,242.12,0.6970,0.7128
0.0120,-0.0922,40.00,1.2021,288.79,99646.6,242.10,0.6972,0.7149
0.0120,-0.0882,39.99,1.2021,288.79,99646.6,242.11,0.6970,0.7165
