----------------------------------------------------------------------------------------------------------------------------------
Total-pressure measurements in wake of Model II, conventional configuration, CL = 0.5 (AoA = 2.8 deg), prop-off, Re_D = 640,000

File created: 25 June 2018 by T Sinnige, Delft University of Technology (T.Sinnige@tudelft.nl)
File contents: Total-pressure coefficient CPt = (pT-pInf)/qInf at 1.5c downstream of wing trailing edge, including wind-tunnel 
	       conditions.
Measured: December 2017 at Low-Turbulence Tunnel, Delft University of Technology
Remarks: 1) A description of the experimental setup and data is given in the paper:
	    Sinnige, T., van Arnhem, N., Stokkermans, T. C. A., Eitelberg, G., Veldhuis, L. L. M., ``Wingtip-Mounted 
	    Propellers: Aerodynamic Analysis of Interaction Effects and Comparison with Conventional Layout,''
	    Journal of Aircraft, 2018.
	    Please cite this paper when using the data presented in this file. (doi will be available later)
	 2) CAD models of Model II are attached as Supplemental Data S3.
	 3) The data are provided for a rectangular grid of Y and Z coordinates. Unavailable datapoints are listed as NaN 
	 4) The data were measured with a wake rake which was traversed through the measurement plane; the final data were
	    obtained by interpolation. The wake rake was traversed in the lateral direction at various z-locations, with
	    some overlap between the different vertical scan planes. In these overlap regions, the results have been 
	    averaged in the interpolation procedure.
	 5) The data were written to this output file after processing and plotting had completed. Checks have been made to 
	    prevent errors; however, since we haven't worked with the files ourselves, the possibility of errors cannot be fully
	    excluded. In case of problems, please contact T. Sinnige at the abovementioned email address.
----------------------------------------------------------------------------------------------------------------------------------
Y/s,Z/s,Vinf,rhoInf,Tinf,Pinf,n,J=Vinf/nD,CpT
0.0000,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0000,0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,-0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0040,0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,-0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0281,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0441,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0481,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0561,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0602,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0722,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0882,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080,0.0963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0120,-0.0963,39.99,1.2026,288.61,99628.4,0.00,Inf,0.6966
0.0120,-0.0922,39.99,1.2025,288.63,99631.3,0.00,Inf,0.6959
0.0120,-0.0882,39.99,1.2025,288.65,99632.4,0.00,Inf,0.6952
0.0120,-0.0842,40.00,1.2025,288.65,99636.2,0.00,Inf,0.6976
0.0120,-0.0802,39.98,1.2023,288.69,99633.9,0.00,Inf,0.7003
0.0120,-0.0762,39.99,1.2022,288.70,99631.5,0.00,Inf,0.7144
0.0120,-0.0722,39.99,1.2022,288.71,99629.5,0.00,Inf,0.7333
0.0120,-0.0682,39.99,1.2022,288.71,99631.9,0.00,Inf,0.7601
0.0120,-0.0642,39.99,1.2022,288.71,99632.9,0.00,Inf,0.7872
0.0120,-0.0602,40.00,1.2022,288.72,99637.7,0.00,Inf,0.8187
0.0120,-0.0561,39.99,1.2022,288.73,99638.1,0.00,Inf,0.8477
0.0120,-0.0521,39.99,1.2021,288.75,99635.8,0.00,Inf,0.8758
0.0120,-0.0481,40.00,1.2021,288.75,99637.6,0.00,Inf,0.8999
0.0120,-0.0441,40.00,1.2021,288.76,99637.0,0.00,Inf,0.9130
0.0120,-0.0401,40.00,1.2020,288.77,99635.6,0.00,Inf,0.9081
0.0120,-0.0361,40.01,1.2020,288.77,99637.9,0.00,Inf,0.8872
0.0120,-0.0321,40.00,1.2020,288.77,99637.1,0.00,Inf,0.8510
0.0120,-0.0281,40.01,1.2020,288.77,99637.1,0.00,Inf,0.8090
0.0120,-0.0241,40.00,1.2020,288.77,99635.6,0.00,Inf,0.7748
0.0120,-0.0201,40.00,1.2019,288.79,99631.8,0.00,Inf,0.7510
0.0120,-0.0160,39.99,1.2018,288.79,99629.8,0.00,Inf,0.7428
0.0120,-0.0120,40.00,1.2018,288.79,99629.9,0.00,Inf,0.7533
0.0120,-0.0080,40.00,1.2018,288.79,99626.7,0.00,Inf,0.7695
0.0120,-0.0040,40.01,1.2018,288.79,99625.4,0.00,Inf,0.7829
0.0120,0.0000,39.98,1.2018,288.79,99622.6,0.00,Inf,0.7807
0.0120,0.0040,40.00,1.2018,288.80,99625.7,0.00,Inf,0.7567
0.0120,0.0080,40.00,1.2017,288.81,99626.3,0.00,Inf,0.7218
0.0120,0.0120,39.99,1.2017,288.81,99625.1,0.00,Inf,0.6764
0.0120,0.0160,40.00,1.2016,288.83,99625.5,0.00,Inf,0.6314
0.0120,0.0201,39.99,1.2016,288.83,99624.5,0.00,Inf,0.5929
0.0120,0.0241,39.98,1.2016,288.83,99623.0,0.00,Inf,0.5575
0.0120,0.0281,40.00,1.2016,288.83,99621.9,0.00,Inf,0.5295
0.0120,0.0321,39.99,1.2016,288.83,99619.4,0.00,Inf,0.5044
0.0120,0.0361,40.00,1.2016,288.83,99626.7,0.00,Inf,0.4851
0.0120,0.0401,39.98,1.2016,288.83,99626.4,0.00,Inf,0.4738
0.0120,0.0441,39.99,1.2016,288.84,99624.9,0.00,Inf,0.4710
0.0120,0.0481,39.99,1.2015,288.85,99625.1,0.00,Inf,0.4776
0.0120,0.0521,39.98,1.2015,288.85,99625.4,0.00,Inf,0.4877
0.0120,0.0561,39.98,1.2015,288.85,99622.4,0.00,Inf,0.5062
0.0120,0.0602,39.98,1.2014,288.85,99616.6,0.00,Inf,0.5249
0.0120,0.0642,39.99,1.2014,288.85,99617.0,0.00,Inf,0.5375
0.0120,0.0682,39.99,1.2014,288.86,99619.0,0.00,Inf,0.5487
0.0120,0.0722,40.00,1.2015,288.87,99624.8,0.00,Inf,0.5619
0.0120,0.0762,39.98,1.2014,288.87,99623.8,0.00,Inf,0.5737
0.0120,0.0802,39.97,1.2014,288.87,99620.9,0.00,Inf,0.5837
0.0120,0.0842,39.99,1.2014,288.87,99624.0,0.00,Inf,0.5893
0.0120,0.0882,39.97,1.2013,288.89,99622.0,0.00,Inf,0.5927
0.0120,0.0922,39.98,1.2014,288.89,99623.1,0.00,Inf,0.5929
0.0120,0.0963,39.98,1.2013,288.89,99620.8,0.00,Inf,0.6006
0.0160,-0.0963,39.99,1.2026,288.61,99628.4,0.00,Inf,0.7761
0.0160,-0.0922,39.99,1.2025,288.63,99631.3,0.00,Inf,0.7751
0.0160,-0.0882,39.99,1.2025,288.65,99632.4,0.00,Inf,0.7762
0.0160,-0.0842,40.00,1.2025,288.65,99636.2,0.00,Inf,0.7786
0.0160,-0.0802,39.98,1.2023,288.69,99633.9,0.00,Inf,0.7801
0.0160,-0.0762,39.99,1.2022,288.70,99631.5,0.00,Inf,0.7914
0.0160,-0.0722,39.99,1.2022,288.71,99629.5,0.00,Inf,0.8049
0.0160,-0.0682,39.99,1.2022,288.71,99631.9,0.00,Inf,0.8250
0.0160,-0.0642,39.99,1.2022,288.71,99632.9,0.00,Inf,0.8466
0.0160,-0.0602,40.00,1.2022,288.72,99637.7,0.00,Inf,0.8726
0.0160,-0.0561,39.99,1.2022,288.73,99638.1,0.00,Inf,0.8975
0.0160,-0.0521,39.99,1.2021,288.75,99635.8,0.00,Inf,0.9211
0.0160,-0.0481,40.00,1.2021,288.75,99637.6,0.00,Inf,0.9384
0.0160,-0.0441,40.00,1.2021,288.76,99637.0,0.00,Inf,0.9397
0.0160,-0.0401,40.00,1.2020,288.77,99635.6,0.00,Inf,0.9229
0.0160,-0.0361,40.01,1.2020,288.77,99637.9,0.00,Inf,0.8909
0.0160,-0.0321,40.00,1.2020,288.77,99637.1,0.00,Inf,0.8518
0.0160,-0.0281,40.01,1.2020,288.77,99637.1,0.00,Inf,0.8161
0.0160,-0.0241,40.00,1.2020,288.77,99635.6,0.00,Inf,0.7927
0.0160,-0.0201,40.00,1.2019,288.79,99631.8,0.00,Inf,0.7843
0.0160,-0.0160,39.99,1.2018,288.79,99629.8,0.00,Inf,0.7913
0.0160,-0.0120,40.00,1.2018,288.79,99629.9,0.00,Inf,0.8107
0.0160,-0.0080,40.00,1.2018,288.79,99626.7,0.00,Inf,0.8295
0.0160,-0.0040,40.01,1.2018,288.79,99625.4,0.00,Inf,0.8355
0.0160,0.0000,39.98,1.2018,288.79,99622.6,0.00,Inf,0.8208
0.0160,0.0040,40.00,1.2018,288.80,99625.7,0.00,Inf,0.7841
0.0160,0.0080,40.00,1.2017,288.81,99626.3,0.00,Inf,0.7409
0.0160,0.0120,39.99,1.2017,288.81,99625.1,0.00,Inf,0.6920
0.0160,0.0160,40.00,1.2016,288.83,99625.5,0.00,Inf,0.6498
0.0160,0.0201,39.99,1.2016,288.83,99624.5,0.00,Inf,0.6161
0.0160,0.0241,39.98,1.2016,288.83,99623.0,0.00,Inf,0.5873
0.0160,0.0281,40.00,1.2016,288.83,99621.9,0.00,Inf,0.5680
0.0160,0.0321,39.99,1.2016,288.83,99619.4,0.00,Inf,0.5546
0.0160,0.0361,40.00,1.2016,288.83,99626.7,0.00,Inf,0.5457
0.0160,0.0401,39.98,1.2016,288.83,99626.4,0.00,Inf,0.5461
0.0160,0.0441,39.99,1.2016,288.84,99624.9,0.00,Inf,0.5519
0.0160,0.0481,39.99,1.2015,288.85,99625.1,0.00,Inf,0.5646
0.0160,0.0521,39.98,1.2015,288.85,99625.4,0.00,Inf,0.5771
0.0160,0.0561,39.98,1.2015,288.85,99622.4,0.00,Inf,0.5963
0.0160,0.0602,39.98,1.2014,288.85,99616.6,0.00,Inf,0.6158
0.0160,0.0642,39.99,1.2014,288.85,99617.0,0.00,Inf,0.6292
0.0160,0.0682,39.99,1.2014,288.86,99619.0,0.00,Inf,0.6414
0.0160,0.0722,40.00,1.2015,288.87,99624.8,0.00,Inf,0.6549
0.0160,0.0762,39.98,1.2014,288.87,99623.8,0.00,Inf,0.6657
0.0160,0.0802,39.97,1.2014,288.87,99620.9,0.00,Inf,0.6739
0.0160,0.0842,39.99,1.2014,288.87,99624.0,0.00,Inf,0.6783
0.0160,0.0882,39.97,1.2013,288.89,99622.0,0.00,Inf,0.6809
0.0160,0.0922,39.98,1.2014,288.89,99623.1,0.00,Inf,0.6828
0.0160,0.0963,39.98,1.2013,288.89,99620.8,0.00,Inf,0.6906
0.0201,-0.0963,39.99,1.2026,288.61,99628.4,0.00,Inf,0.8540
0.0201,-0.0922,39.99,1.2025,288.63,99631.3,0.00,Inf,0.8542
0.0201,-0.0882,39.99,1.2025,288.65,99632.4,0.00,Inf,0.8555
0.0201,-0.0842,40.00,1.2025,288.65,99636.2,0.00,Inf,0.8583
0.0201,-0.0802,39.98,1.2023,288.69,99633.9,0.00,Inf,0.8596
0.0201,-0.0762,39.99,1.2022,288.70,99631.5,0.00,Inf,0.8671
0.0201,-0.0722,39.99,1.2022,288.71,99629.5,0.00,Inf,0.8757
0.0201,-0.0682,39.99,1.2022,288.71,99631.9,0.00,Inf,0.8899
0.0201,-0.0642,39.99,1.2022,288.71,99632.9,0.00,Inf,0.9056
0.0201,-0.0602,40.00,1.2022,288.72,99637.7,0.00,Inf,0.9248
0.0201,-0.0561,39.99,1.2022,288.73,99638.1,0.00,Inf,0.9440
0.0201,-0.0521,39.99,1.2021,288.75,99635.8,0.00,Inf,0.9589
0.0201,-0.0481,40.00,1.2021,288.75,99637.6,0.00,Inf,0.9656
0.0201,-0.0441,40.00,1.2021,288.76,99637.0,0.00,Inf,0.9549
0.0201,-0.0401,40.00,1.2020,288.77,99635.6,0.00,Inf,0.9277
0.0201,-0.0361,40.01,1.2020,288.77,99637.9,0.00,Inf,0.8878
0.0201,-0.0321,40.00,1.2020,288.77,99637.1,0.00,Inf,0.8488
0.0201,-0.0281,40.01,1.2020,288.77,99637.1,0.00,Inf,0.8209
0.0201,-0.0241,40.00,1.2020,288.77,99635.6,0.00,Inf,0.8087
0.0201,-0.0201,40.00,1.2019,288.79,99631.8,0.00,Inf,0.8138
0.0201,-0.0160,39.99,1.2018,288.79,99629.8,0.00,Inf,0.8339
0.0201,-0.0120,40.00,1.2018,288.79,99629.9,0.00,Inf,0.8614
0.0201,-0.0080,40.00,1.2018,288.79,99626.7,0.00,Inf,0.8819
0.0201,-0.0040,40.01,1.2018,288.79,99625.4,0.00,Inf,0.8854
0.0201,0.0000,39.98,1.2018,288.79,99622.6,0.00,Inf,0.8661
0.0201,0.0040,40.00,1.2018,288.80,99625.7,0.00,Inf,0.8282
0.0201,0.0080,40.00,1.2017,288.81,99626.3,0.00,Inf,0.7857
0.0201,0.0120,39.99,1.2017,288.81,99625.1,0.00,Inf,0.7426
0.0201,0.0160,40.00,1.2016,288.83,99625.5,0.00,Inf,0.7053
0.0201,0.0201,39.99,1.2016,288.83,99624.5,0.00,Inf,0.6786
0.0201,0.0241,39.98,1.2016,288.83,99623.0,0.00,Inf,0.6557
0.0201,0.0281,40.00,1.2016,288.83,99621.9,0.00,Inf,0.6427
0.0201,0.0321,39.99,1.2016,288.83,99619.4,0.00,Inf,0.6372
0.0201,0.0361,40.00,1.2016,288.83,99626.7,0.00,Inf,0.6350
0.0201,0.0401,39.98,1.2016,288.83,99626.4,0.00,Inf,0.6403
0.0201,0.0441,39.99,1.2016,288.84,99624.9,0.00,Inf,0.6490
0.0201,0.0481,39.99,1.2015,288.85,99625.1,0.00,Inf,0.6629
0.0201,0.0521,39.98,1.2015,288.85,99625.4,0.00,Inf,0.6742
0.0201,0.0561,39.98,1.2015,288.85,99622.4,0.00,Inf,0.6922
0.0201,0.0602,39.98,1.2014,288.85,99616.6,0.00,Inf,0.7122
0.0201,0.0642,39.99,1.2014,288.85,99617.0,0.00,Inf,0.7248
0.0201,0.0682,39.99,1.2014,288.86,99619.0,0.00,Inf,0.7366
0.0201,0.0722,40.00,1.2015,288.87,99624.8,0.00,Inf,0.7495
0.0201,0.0762,39.98,1.2014,288.87,99623.8,0.00,Inf,0.7587
0.0201,0.0802,39.97,1.2014,288.87,99620.9,0.00,Inf,0.7665
0.0201,0.0842,39.99,1.2014,288.87,99624.0,0.00,Inf,0.7697
0.0201,0.0882,39.97,1.2013,288.89,99622.0,0.00,Inf,0.7728
0.0201,0.0922,39.98,1.2014,288.89,99623.1,0.00,Inf,0.7749
0.0201,0.0963,39.98,1.2013,288.89,99620.8,0.00,Inf,0.7817
0.0241,-0.0963,39.99,1.2026,288.61,99628.4,0.00,Inf,0.9112
0.0241,-0.0922,39.99,1.2025,288.63,99631.3,0.00,Inf,0.9117
0.0241,-0.0882,39.99,1.2025,288.65,99632.4,0.00,Inf,0.9150
0.0241,-0.0842,40.00,1.2025,288.65,99636.2,0.00,Inf,0.9166
0.0241,-0.0802,39.98,1.2023,288.69,99633.9,0.00,Inf,0.9184
0.0241,-0.0762,39.99,1.2022,288.70,99631.5,0.00,Inf,0.9236
0.0241,-0.0722,39.99,1.2022,288.71,99629.5,0.00,Inf,0.9289
0.0241,-0.0682,39.99,1.2022,288.71,99631.9,0.00,Inf,0.9387
0.0241,-0.0642,39.99,1.2022,288.71,99632.9,0.00,Inf,0.9492
0.0241,-0.0602,40.00,1.2022,288.72,99637.7,0.00,Inf,0.9619
0.0241,-0.0561,39.99,1.2022,288.73,99638.1,0.00,Inf,0.9736
0.0241,-0.0521,39.99,1.2021,288.75,99635.8,0.00,Inf,0.9803
0.0241,-0.0481,40.00,1.2021,288.75,99637.6,0.00,Inf,0.9779
0.0241,-0.0441,40.00,1.2021,288.76,99637.0,0.00,Inf,0.9596
0.0241,-0.0401,40.00,1.2020,288.77,99635.6,0.00,Inf,0.9263
