----------------------------------------------------------------------------------------------------------------------------------
Total-pressure measurements in wake of Model II, tip-mounted configuration, CL = 0.5 (AoA = 2.9 deg), prop-off, Re_D = 640,000

File created: 25 June 2018 by T Sinnige, Delft University of Technology (T.Sinnige@tudelft.nl)
File contents: Total-pressure coefficient CPt = (pT-pInf)/qInf at 1.5c downstream of wing trailing edge, including wind-tunnel 
	       conditions.
Measured: December 2017 at Low-Turbulence Tunnel, Delft University of Technology
Remarks: 1) A description of the experimental setup and data is given in the paper:
	    Sinnige, T., van Arnhem, N., Stokkermans, T. C. A., Eitelberg, G., Veldhuis, L. L. M., ``Wingtip-Mounted 
	    Propellers: Aerodynamic Analysis of Interaction Effects and Comparison with Conventional Layout,''
	    Journal of Aircraft, 2018.
	    Please cite this paper when using the data presented in this file. (doi will be available later)
	 2) CAD models of Model II are attached as Supplemental Data S3.
	 3) The data are provided for a rectangular grid of Y and Z coordinates. Unavailable datapoints are listed as NaN 
	 4) The data were measured with a wake rake which was traversed through the measurement plane; the final data were
	    obtained by interpolation. The wake rake was traversed in the lateral direction at various z-locations, with
	    some overlap between the different vertical scan planes. In these overlap regions, the results have been 
	    averaged in the interpolation procedure.
	 5) The data were written to this output file after processing and plotting had completed. Checks have been made to 
	    prevent errors; however, since we haven't worked with the files ourselves, the possibility of errors cannot be fully
	    excluded. In case of problems, please contact T. Sinnige at the abovementioned email address.
----------------------------------------------------------------------------------------------------------------------------------
Y/s,Z/s,Vinf,rhoInf,Tinf,Pinf,n,J=Vinf/nD,CpT
0.0041,-0.0945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0904,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0863,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0822,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0699,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0493,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0411,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0370,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0288,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0247,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0082,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,-0.0041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0082,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0247,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0288,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0370,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0411,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0493,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0699,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0822,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0863,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0904,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0041,0.0986,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0986,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0904,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0863,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0822,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0699,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0493,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0411,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0370,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0288,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0247,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0082,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,-0.0041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0082,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0247,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0288,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0370,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0411,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0493,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0658,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0699,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0781,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0822,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0863,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0904,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0082,0.0986,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0123,-0.0986,40.00,1.2109,289.23,100531.3,0.00,Inf,0.6911
0.0123,-0.0945,39.99,1.2109,289.23,100532.0,0.00,Inf,0.6879
0.0123,-0.0904,40.00,1.2109,289.23,100532.2,0.00,Inf,0.6878
0.0123,-0.0863,39.97,1.2108,289.23,100522.1,0.00,Inf,0.6873
0.0123,-0.0822,40.00,1.2108,289.23,100521.1,0.00,Inf,0.6934
0.0123,-0.0781,39.99,1.2107,289.23,100520.2,0.00,Inf,0.7078
0.0123,-0.0740,39.98,1.2107,289.23,100517.3,0.00,Inf,0.7317
0.0123,-0.0699,40.01,1.2108,289.23,100524.6,0.00,Inf,0.7592
0.0123,-0.0658,39.99,1.2108,289.23,100525.1,0.00,Inf,0.7873
0.0123,-0.0616,39.98,1.2107,289.23,100517.2,0.00,Inf,0.8199
0.0123,-0.0575,39.99,1.2107,289.23,100515.3,0.00,Inf,0.8485
0.0123,-0.0534,39.98,1.2107,289.23,100513.5,0.00,Inf,0.8757
0.0123,-0.0493,40.01,1.2107,289.23,100518.7,0.00,Inf,0.8986
0.0123,-0.0452,40.00,1.2107,289.23,100520.5,0.00,Inf,0.9105
0.0123,-0.0411,39.99,1.2107,289.23,100520.4,0.00,Inf,0.9036
0.0123,-0.0370,39.99,1.2107,289.23,100518.6,0.00,Inf,0.8800
0.0123,-0.0329,39.99,1.2106,289.25,100515.4,0.00,Inf,0.8427
0.0123,-0.0288,39.99,1.2106,289.25,100516.3,0.00,Inf,0.7994
0.0123,-0.0247,39.99,1.2107,289.24,100518.0,0.00,Inf,0.7640
0.0123,-0.0205,39.98,1.2107,289.23,100514.1,0.00,Inf,0.7430
0.0123,-0.0164,40.00,1.2107,289.23,100515.0,0.00,Inf,0.7352
0.0123,-0.0123,39.97,1.2105,289.25,100506.9,0.00,Inf,0.7445
0.0123,-0.0082,39.99,1.2106,289.23,100505.5,0.00,Inf,0.7630
0.0123,-0.0041,39.99,1.2105,289.25,100508.8,0.00,Inf,0.7775
0.0123,0.0000,39.99,1.2105,289.25,100509.7,0.00,Inf,0.7763
0.0123,0.0041,39.98,1.2105,289.25,100508.0,0.00,Inf,0.7572
0.0123,0.0082,39.98,1.2105,289.25,100506.7,0.00,Inf,0.7225
0.0123,0.0123,39.98,1.2105,289.25,100505.1,0.00,Inf,0.6795
0.0123,0.0164,39.99,1.2104,289.27,100506.9,0.00,Inf,0.6363
0.0123,0.0205,39.97,1.2105,289.25,100506.2,0.00,Inf,0.5947
0.0123,0.0247,39.98,1.2104,289.27,100506.0,0.00,Inf,0.5581
0.0123,0.0288,39.99,1.2104,289.27,100507.6,0.00,Inf,0.5279
0.0123,0.0329,39.99,1.2104,289.27,100508.3,0.00,Inf,0.4980
0.0123,0.0370,39.97,1.2104,289.27,100508.1,0.00,Inf,0.4768
0.0123,0.0411,39.98,1.2104,289.27,100506.0,0.00,Inf,0.4638
0.0123,0.0452,39.98,1.2103,289.28,100504.6,0.00,Inf,0.4617
0.0123,0.0493,39.99,1.2104,289.27,100505.7,0.00,Inf,0.4707
0.0123,0.0534,39.99,1.2104,289.28,100507.0,0.00,Inf,0.4848
0.0123,0.0575,39.98,1.2104,289.27,100506.6,0.00,Inf,0.4995
0.0123,0.0616,39.98,1.2104,289.28,100505.3,0.00,Inf,0.5142
0.0123,0.0658,39.98,1.2104,289.28,100505.3,0.00,Inf,0.5291
0.0123,0.0699,39.98,1.2103,289.29,100506.4,0.00,Inf,0.5401
0.0123,0.0740,39.98,1.2103,289.29,100506.0,0.00,Inf,0.5509
0.0123,0.0781,39.98,1.2103,289.29,100504.9,0.00,Inf,0.5608
0.0123,0.0822,39.98,1.2103,289.29,100506.0,0.00,Inf,0.5680
0.0123,0.0863,39.97,1.2103,289.29,100507.7,0.00,Inf,0.5711
0.0123,0.0904,39.98,1.2103,289.29,100506.6,0.00,Inf,0.5770
0.0123,0.0945,39.97,1.2104,289.29,100508.8,0.00,Inf,0.5793
0.0123,0.0986,39.97,1.2103,289.29,100507.7,0.00,Inf,0.5835
0.0164,-0.0986,40.00,1.2109,289.23,100531.3,0.00,Inf,0.7718
0.0164,-0.0945,39.99,1.2109,289.23,100532.0,0.00,Inf,0.7711
0.0164,-0.0904,40.00,1.2109,289.23,100532.2,0.00,Inf,0.7728
0.0164,-0.0863,39.97,1.2108,289.23,100522.1,0.00,Inf,0.7716
0.0164,-0.0822,40.00,1.2108,289.23,100521.1,0.00,Inf,0.7771
0.0164,-0.0781,39.99,1.2107,289.23,100520.2,0.00,Inf,0.7854
0.0164,-0.0740,39.98,1.2107,289.23,100517.3,0.00,Inf,0.8035
0.0164,-0.0699,40.01,1.2108,289.23,100524.6,0.00,Inf,0.8235
0.0164,-0.0658,39.99,1.2108,289.23,100525.1,0.00,Inf,0.8458
0.0164,-0.0616,39.98,1.2107,289.23,100517.2,0.00,Inf,0.8740
0.0164,-0.0575,39.99,1.2107,289.23,100515.3,0.00,Inf,0.8986
0.0164,-0.0534,39.98,1.2107,289.23,100513.5,0.00,Inf,0.9218
0.0164,-0.0493,40.01,1.2107,289.23,100518.7,0.00,Inf,0.9373
0.0164,-0.0452,40.00,1.2107,289.23,100520.5,0.00,Inf,0.9373
0.0164,-0.0411,39.99,1.2107,289.23,100520.4,0.00,Inf,0.9194
0.0164,-0.0370,39.99,1.2107,289.23,100518.6,0.00,Inf,0.8868
0.0164,-0.0329,39.99,1.2106,289.25,100515.4,0.00,Inf,0.8468
0.0164,-0.0288,39.99,1.2106,289.25,100516.3,0.00,Inf,0.8108
0.0164,-0.0247,39.99,1.2107,289.24,100518.0,0.00,Inf,0.7873
0.0164,-0.0205,39.98,1.2107,289.23,100514.1,0.00,Inf,0.7812
0.0164,-0.0164,40.00,1.2107,289.23,100515.0,0.00,Inf,0.7883
0.0164,-0.0123,39.97,1.2105,289.25,100506.9,0.00,Inf,0.8067
0.0164,-0.0082,39.99,1.2106,289.23,100505.5,0.00,Inf,0.8267
0.0164,-0.0041,39.99,1.2105,289.25,100508.8,0.00,Inf,0.8330
0.0164,0.0000,39.99,1.2105,289.25,100509.7,0.00,Inf,0.8168
0.0164,0.0041,39.98,1.2105,289.25,100508.0,0.00,Inf,0.7824
0.0164,0.0082,39.98,1.2105,289.25,100506.7,0.00,Inf,0.7353
0.0164,0.0123,39.98,1.2105,289.25,100505.1,0.00,Inf,0.6865
0.0164,0.0164,39.99,1.2104,289.27,100506.9,0.00,Inf,0.6436
0.0164,0.0205,39.97,1.2105,289.25,100506.2,0.00,Inf,0.6075
0.0164,0.0247,39.98,1.2104,289.27,100506.0,0.00,Inf,0.5787
0.0164,0.0288,39.99,1.2104,289.27,100507.6,0.00,Inf,0.5577
0.0164,0.0329,39.99,1.2104,289.27,100508.3,0.00,Inf,0.5397
0.0164,0.0370,39.97,1.2104,289.27,100508.1,0.00,Inf,0.5334
0.0164,0.0411,39.98,1.2104,289.27,100506.0,0.00,Inf,0.5342
0.0164,0.0452,39.98,1.2103,289.28,100504.6,0.00,Inf,0.5442
0.0164,0.0493,39.99,1.2104,289.27,100505.7,0.00,Inf,0.5577
0.0164,0.0534,39.99,1.2104,289.28,100507.0,0.00,Inf,0.5761
0.0164,0.0575,39.98,1.2104,289.27,100506.6,0.00,Inf,0.5915
0.0164,0.0616,39.98,1.2104,289.28,100505.3,0.00,Inf,0.6068
0.0164,0.0658,39.98,1.2104,289.28,100505.3,0.00,Inf,0.6209
0.0164,0.0699,39.98,1.2103,289.29,100506.4,0.00,Inf,0.6333
0.0164,0.0740,39.98,1.2103,289.29,100506.0,0.00,Inf,0.6439
0.0164,0.0781,39.98,1.2103,289.29,100504.9,0.00,Inf,0.6512
0.0164,0.0822,39.98,1.2103,289.29,100506.0,0.00,Inf,0.6580
0.0164,0.0863,39.97,1.2103,289.29,100507.7,0.00,Inf,0.6606
0.0164,0.0904,39.98,1.2103,289.29,100506.6,0.00,Inf,0.6673
0.0164,0.0945,39.97,1.2104,289.29,100508.8,0.00,Inf,0.6700
0.0164,0.0986,39.97,1.2103,289.29,100507.7,0.00,Inf,0.6746
0.0205,-0.0986,40.00,1.2109,289.23,100531.3,0.00,Inf,0.8496
0.0205,-0.0945,39.99,1.2109,289.23,100532.0,0.00,Inf,0.8510
0.0205,-0.0904,40.00,1.2109,289.23,100532.2,0.00,Inf,0.8526
0.0205,-0.0863,39.97,1.2108,289.23,100522.1,0.00,Inf,0.8525
0.0205,-0.0822,40.00,1.2108,289.23,100521.1,0.00,Inf,0.8567
0.0205,-0.0781,39.99,1.2107,289.23,100520.2,0.00,Inf,0.8615
0.0205,-0.0740,39.98,1.2107,289.23,100517.3,0.00,Inf,0.8733
0.0205,-0.0699,40.01,1.2108,289.23,100524.6,0.00,Inf,0.8881
0.0205,-0.0658,39.99,1.2108,289.23,100525.1,0.00,Inf,0.9032
0.0205,-0.0616,39.98,1.2107,289.23,100517.2,0.00,Inf,0.9258
0.0205,-0.0575,39.99,1.2107,289.23,100515.3,0.00,Inf,0.9435
0.0205,-0.0534,39.98,1.2107,289.23,100513.5,0.00,Inf,0.9586
0.0205,-0.0493,40.01,1.2107,289.23,100518.7,0.00,Inf,0.9640
0.0205,-0.0452,40.00,1.2107,289.23,100520.5,0.00,Inf,0.9510
0.0205,-0.0411,39.99,1.2107,289.23,100520.4,0.00,Inf,0.9239
0.0205,-0.0370,39.99,1.2107,289.23,100518.6,0.00,Inf,0.8848
0.0205,-0.0329,39.99,1.2106,289.25,100515.4,0.00,Inf,0.8464
0.0205,-0.0288,39.99,1.2106,289.25,100516.3,0.00,Inf,0.8179
0.0205,-0.0247,39.99,1.2107,289.24,100518.0,0.00,Inf,0.8066
0.0205,-0.0205,39.98,1.2107,289.23,100514.1,0.00,Inf,0.8129
0.0205,-0.0164,40.00,1.2107,289.23,100515.0,0.00,Inf,0.8325
0.0205,-0.0123,39.97,1.2105,289.25,100506.9,0.00,Inf,0.8588
0.0205,-0.0082,39.99,1.2106,289.23,100505.5,0.00,Inf,0.8798
0.0205,-0.0041,39.99,1.2105,289.25,100508.8,0.00,Inf,0.8818
0.0205,0.0000,39.99,1.2105,289.25,100509.7,0.00,Inf,0.8599
0.0205,0.0041,39.98,1.2105,289.25,100508.0,0.00,Inf,0.8215
0.0205,0.0082,39.98,1.2105,289.25,100506.7,0.00,Inf,0.7731
0.0205,0.0123,39.98,1.2105,289.25,100505.1,0.00,Inf,0.7277
0.0205,0.0164,39.99,1.2104,289.27,100506.9,0.00,Inf,0.6896
0.0205,0.0205,39.97,1.2105,289.25,100506.2,0.00,Inf,0.6626
0.0205,0.0247,39.98,1.2104,289.27,100506.0,0.00,Inf,0.6395
0.0205,0.0288,39.99,1.2104,289.27,100507.6,0.00,Inf,0.6277
0.0205,0.0329,39.99,1.2104,289.27,100508.3,0.00,Inf,0.6185
0.0205,0.0370,39.97,1.2104,289.27,100508.1,0.00,Inf,0.6207
0.0205,0.0411,39.98,1.2104,289.27,100506.0,0.00,Inf,0.6266
0.0205,0.0452,39.98,1.2103,289.28,100504.6,0.00,Inf,0.6410
0.0205,0.0493,39.99,1.2104,289.27,100505.7,0.00,Inf,0.6550
0.0205,0.0534,39.99,1.2104,289.28,100507.0,0.00,Inf,0.6730
0.0205,0.0575,39.98,1.2104,289.27,100506.6,0.00,Inf,0.6876
0.0205,0.0616,39.98,1.2104,289.28,100505.3,0.00,Inf,0.7038
0.0205,0.0658,39.98,1.2104,289.28,100505.3,0.00,Inf,0.7158
0.0205,0.0699,39.98,1.2103,289.29,100506.4,0.00,Inf,0.7282
0.0205,0.0740,39.98,1.2103,289.29,100506.0,0.00,Inf,0.7380
0.0205,0.0781,39.98,1.2103,289.29,100504.9,0.00,Inf,0.7435
0.0205,0.0822,39.98,1.2103,289.29,100506.0,0.00,Inf,0.7504
0.0205,0.0863,39.97,1.2103,289.29,100507.7,0.00,Inf,0.7533
0.0205,0.0904,39.98,1.2103,289.29,100506.6,0.00,Inf,0.7586
0.0205,0.0945,39.97,1.2104,289.29,100508.8,0.00,Inf,0.7623
0.0205,0.0986,39.97,1.2103,289.29,100507.7,0.00,Inf,0.7665
0.0247,-0.0986,40.00,1.2109,289.23,100531.3,0.00,Inf,0.9077
0.0247,-0.0945,39.99,1.2109,289.23,100532.0,0.00,Inf,0.9092
0.0247,-0.0904,40.00,1.2109,289.23,100532.2,0.00,Inf,0.9115
0.0247,-0.0863,39.97,1.2108,289.23,100522.1,0.00,Inf,0.9122
0.0247,-0.0822,40.00,1.2108,289.23,100521.1,0.00,Inf,0.9155
0.0247,-0.0781,39.99,1.2107,289.23,100520.2,0.00,Inf,0.9188
0.0247,-0.0740,39.98,1.2107,289.23,100517.3,0.00,Inf,0.9267
0.0247,-0.0699,40.01,1.2108,289.23,100524.6,0.00,Inf,0.9368
0.0247,-0.0658,39.99,1.2108,289.23,100525.1,0.00,Inf,0.9467
0.0247,-0.0616,39.98,1.2107,289.23,100517.2,0.00,Inf,0.9617
0.0247,-0.0575,39.99,1.2107,289.23,100515.3,0.00,Inf,0.9724
0.0247,-0.0534,39.98,1.2107,289.23,100513.5,0.00,Inf,0.9786
0.0247,-0.0493,40.01,1.2107,289.23,100518.7,0.00,Inf,0.9755
0.0247,-0.0452,40.00,1.2107,289.23,100520.5,0.00,Inf,0.9547
0.0247,-0.0411,39.99,1.2107,289.23,100520.4,0.00,Inf,0.9219
